19873,121079,2013,23
17133,117532,2014,23
15763,80248,2016,7
7000,99500,1979,25
5500,91348,2011,25
21590,39188,2017,12
17990,20909,2017,16
34590,26439,2019,2
17990,17677,2019,29
38590,20448,2018,17
3900,208638,2014,13
14590,82797,2016,7
47990,29827,2020,21
199,18139,2017,0
19900,120000,2005,23
21990,8552,2020,26
79000,5,2021,5
47590,31181,2020,21
17959,49417,2019,3
36500,215000,2001,7
25590,21496,2017,4
9950,177000,2010,25
13500,79000,1999,7
24500,147000,2006,23
21990,12436,2018,21
6000,91239,1998,25
22990,23687,2018,29
17300,20599,2019,16
12888,69246,2017,7
3550,1,1989,6
17959,59154,2017,3
23559,51003,2019,18
17888,122582,2007,23
18613,44835,2014,28
24589,140053,2016,7
30990,11451,2019,26
11598,148703,2015,19
23959,121555,2014,7
19959,138572,2016,23
21989,48100,2019,18
15888,77555,2015,7
12795,115039,2012,9
13459,57715,2016,22
19500,33,1970,5
18500,167953,1981,9
11700,172891,2011,25
59999,78792,2019,16
41222,120890,2013,3
54999,127077,2017,28
11488,192278,2008,25
57748,103369,2017,12
19999,117530,2014,7
2500,160000,1995,0
6000,135000,2010,13
15293,36646,2015,28
18753,115232,2013,23
10125,102830,2013,19
17133,117532,2014,23
9937,173000,2007,25
4700,183000,2003,13
12000,107000,2015,9
21990,13869,2019,21
32990,30472,2017,4
14990,60451,2014,22
41590,29010,2020,2
32590,28118,2018,4
36590,7633,2018,11
40990,45979,2018,29
9250,163000,2011,25
44990,20678,2017,17
27990,13919,2017,17
3995,160000,2003,13
3995,175000,2004,13
3995,180000,2007,13
2800,179000,1998,0
4995,82055,2014,25
18750,161087,2005,9
54990,72815,2019,16
250,123456,2005,0
18881,133432,2014,23
66990,7692,2016,14
61871,10645,2020,11
38590,5580,2020,14
33990,10402,2020,1
34959,91644,2017,28
16000,10000,2018,21
18359,72475,2015,27
18559,51537,2017,3
20959,31731,2018,8
22989,32365,2018,8
20959,27961,2019,16
79500,88132,1991,29
4675,197882,2001,13
1000,220000,2005,0
4500,174000,2010,13
19873,121079,2013,23
15793,48426,2016,3
18937,40000,2011,18
15990,40668,2016,28
24590,31936,2017,16
20990,32293,2017,8
37990,12193,2016,1
199,18139,2017,0
28590,11500,2018,26
22590,21574,2018,29
2900,160000,1995,0
24990,19836,2018,2
43590,4798,2020,14
6995,197000,2010,13
14995,49279,2019,3
6495,154000,2010,13
25989,43209,2019,12
5995,167000,2012,13
6495,132000,2012,25
5995,155000,2007,13
5495,158000,2011,13
32500,165865,2005,7
20990,36773,2018,12
19500,186046,2013,9
20990,24213,2018,16
1,123456,2017,0
31800,25850,1996,4
10500,64325,2018,23
26995,23765,2019,4
9959,116394,2014,19
24385,39696,2019,12
28990,16841,2018,21
22986,77082,2016,27
3595,149000,2002,13
60990,8798,2019,14
59990,8930,2019,14
9250,119000,2012,19
14995,42348,2019,3
14999,87129,2016,7
11888,79500,2009,23
18789,24815,2017,16
13489,41953,2019,3
14951,107363,2012,23
6500,184000,2007,13
18559,94461,2017,7
6991,129923,2008,25
14999,59475,2017,27
14259,56228,2019,27
22989,30027,2019,16
22989,26108,2019,16
22629,33116,2019,8
7536,128805,2012,25
17918,67740,2015,27
5900,184000,2011,13
3995,146000,2007,13
10743,81302,2010,9
10563,68873,2014,23
14853,61074,2015,22
7865,47719,1998,23
12983,110247,2013,9
1500,190000,2011,0
3495,146672,2006,13
21990,13793,2020,21
23590,94053,2012,27
20990,2421,2020,14
19990,41512,2013,18
35590,19385,2020,17
45990,48175,2018,29
14999,88500,2015,7
43590,12012,2020,1
6000,91239,1998,25
28590,67004,2017,28
18990,19859,2017,29
30990,7896,2018,11
14753,97372,2017,23
12533,112658,2015,9
13293,89846,2014,23
10125,102830,2013,19
15763,80248,2016,7
30990,31006,2014,29
24990,49214,2012,18
34990,4174,2020,14
3500,187000,2008,13
15599,33007,2018,18
16500,66000,2017,22
15599,35046,2017,18
3600,203500,2007,0
2125,128038,2006,0
5900,175000,2005,13
10600,94300,2014,9
26900,62069,2016,28
2650,150000,1998,0
18400,159936,2012,9
32699,132655,2014,22
9999,114681,2013,19
14999,89823,2013,23
15999,34298,2017,18
14999,85592,2017,7
11999,55644,2016,22
21999,65691,2017,3
19000,50921,2016,28
4500,112000,1989,13
35400,195857,2013,7
35000,12600,2017,26
1500,169000,1997,0
23000,271000,2011,19
6950,152000,2007,25
19000,15600,2016,4
5500,187949,2001,13
6800,161886,1999,13
5400,268583,2005,13
10700,123855,2013,19
32500,34000,2016,29
40999,161867,2015,27
7499,180514,2005,13
2800,204000,2001,0
21900,181000,2013,9
34900,96788,2014,3
28900,85000,2012,3
17900,184000,2011,19
18900,180000,2015,9
47950,7222,2019,14
38900,148000,2015,27
19912,41390,2015,18
15590,71453,2014,22
20590,9662,2015,17
22990,11878,2012,17
38990,9665,2020,11
19800,145000,2012,23
25991,56141,2015,18
54991,116970,2015,18
15991,158646,2006,19
23991,22490,2003,4
27900,188000,2012,23
32991,47497,2017,8
22991,79631,2016,27
26750,1,2005,5
15000,25788,2006,12
24900,145000,2015,7
25990,16069,2019,21
32590,34811,2015,29
20990,29139,2019,8
12500,188766,2010,25
7500,165000,2005,13
17800,74877,2018,22
26997,157327,2016,7
26997,43834,2017,12
17700,45930,2018,28
54997,37088,2013,2
26997,165835,2014,23
41497,50144,2018,16
24997,46564,2017,12
59000,107231,2005,12
59500,999999,1972,25
19900,189000,2013,9
38950,30184,2019,2
14000,68500,2010,7
17590,84524,2012,22
21990,11327,2009,17
19590,96140,2013,7
22999,70397,2015,3
25900,119000,2013,22
79000,146201,2016,12
1875,80000,2000,0
24990,27287,2013,29
20590,44379,2017,18
19990,44403,2016,18
10250,91854,2017,9
13790,116505,2013,9
19988,150050,2013,9
7800,143715,2009,25
48888,123741,2018,28
16500,81288,2017,7
22999,70397,2015,3
11900,83500,2013,23
14800,24950,2018,12
26990,29072,2015,29
18990,30537,2018,12
22998,37753,2020,12
16990,20748,2014,16
78950,3000,2019,5
2000,161623,2006,0
28500,71000,2015,28
8500,93292,2013,19
10500,93120,2014,9
22900,28912,2016,16
1000,84392,2008,0
8999,81744,2013,9
10989,119810,2012,19
1950,304000,1997,0
33990,124356,2014,27
28590,33333,2017,16
26590,28711,2017,29
27990,23167,2019,4
24888,203053,2015,9
32590,15925,2018,17
22590,24987,2018,29
19903,20805,2018,29
17590,16209,2018,4
6300,1711374,1997,0
12500,132661,2015,19
7500,27000,1950,27
13500,136346,2014,19
36997,100360,2017,28
18888,70823,2016,27
19989,73898,2016,27
73950,2650,2021,5
10300,146947,2012,25
19000,118181,2011,23
7990,128764,2009,25
22990,86016,2013,27
62500,364000,2017,7
23998,48482,2018,18
34997,122000,2016,27
5500,234000,2004,13
6000,96216,2006,25
27500,72658,2018,28
1950,185000,2006,0
15900,101507,2013,23
24989,124175,2006,7
13200,133768,2013,19
17999,43100,2017,28
18400,72519,2016,27
30990,37724,2018,16
19990,39044,2016,18
23990,14446,2018,21
32590,15935,2019,17
16590,31919,2019,18
21990,15667,2019,2
14997,66099,2018,22
15900,119000,2001,9
4950,257000,1999,13
16950,136826,2012,9
12500,102175,2014,9
1,121563,2016,0
10300,125371,2015,19
6500,220000,2001,13
14495,105185,2015,23
19997,83491,2009,22
12875,88667,2016,23
13875,129699,2012,9
38675,89924,2014,28
13375,141287,2012,19
1,131145,2012,0
9480,112321,2015,19
8987,142936,2012,25
19599,110345,2017,7
15995,39067,2017,28
1,137120,2014,0
21900,39236,2014,12
12900,76626,2016,7
800,226980,2004,0
9970,93076,2012,9
3900,218000,2007,0
3975,197000,2003,13
21850,150013,2014,23
8490,82529,2012,9
9500,113793,2014,19
11987,118427,2014,19
11700,115000,2005,19
5450,145760,2006,13
13999,52150,2017,27
12997,59477,2010,22
21500,134877,2013,23
8900,101437,2012,19
29000,500,1968,5
16900,156756,2015,9
7950,78210,2015,19
14999,108255,2015,23
15950,131000,2013,9
8950,143000,2008,25
10950,81500,2011,23
11950,101000,2012,9
17950,81000,2013,22
12950,81000,2010,23
15950,134000,2016,9
10950,125000,2011,19
9950,125000,2009,19
14950,13000,2018,4
6950,137000,2006,25
10950,132000,2010,19
13950,100100,2015,23
8995,149828,2005,25
31988,179490,2015,7
22988,108828,2016,22
10995,112861,2010,19
39990,10337,2020,11
11500,74090,2013,23
28990,10533,2018,26
35990,4719,2020,14
16900,123443,2007,23
16988,96101,2003,7
26900,165092,2010,23
22900,96788,2017,22
13900,70706,2017,7
23988,143604,2017,23
11900,142235,2009,19
10995,158148,2007,25
30900,74353,2014,28
9995,175215,2010,25
35900,193728,2013,7
30900,58880,2015,18
9580,118263,2011,19
28900,100321,2014,27
15900,40430,2013,28
25900,138811,2014,7
9580,118263,2011,19
20900,73787,2014,27
25900,111511,2012,22
13950,100300,2005,23
23900,94902,2015,27
22988,197071,2011,9
21988,213978,2006,9
21988,45613,2007,18
25988,163686,2012,23
27988,149207,2013,7
36988,174582,2016,22
13988,226615,2009,25
28988,113289,2013,27
19988,12332,2018,21
9994,98083,2012,19
5000,89000,1968,25
17995,107000,2013,23
10950,87000,2010,9
14950,121000,2012,9
16300,86181,2014,7
17490,70424,2014,22
14499,102357,2017,23
18998,24371,2018,16
4500,146000,2009,13
15495,43519,2019,3
9995,69663,2013,23
13995,119158,2018,9
15495,113313,2018,23
14995,104340,2014,23
11995,104598,2012,9
15999,28434,2013,12
27990,109311,2014,27
23997,39439,2020,12
49997,55381,2017,29
24997,18169,2018,2
12997,59477,2010,22
13250,80150,2013,23
3500,100000,2010,13
27500,107500,2012,27
5000,135000,2010,13
12500,1000000,1991,0
38500,20000,1951,17
14900,45000,2016,3
11000,371000,2002,13
14500,48940,1999,27
10000,152000,2007,25
43000,5600,1937,14
2500,5864,1978,18
29000,15000,1988,17
7500,55000,2007,23
6750,137807,2010,25
10999,123321,2015,19
39599,180000,1992,22
36995,107616,2014,3
9400,87000,2015,9
3000,235000,2010,0
16000,31000,2011,18
9500,130435,2008,25
18990,21376,2018,29
15412,46339,2019,3
16495,70678,2015,22
23990,18446,2017,2
35990,9508,2019,1
16900,143000,2006,9
28999,127256,2018,22
21900,121000,2011,7
38999,159893,2015,22
42999,169664,2016,27
36999,258944,2015,23
20000,148144,2012,23
45000,98776,2018,18
23999,144583,2014,23
20900,188000,2013,9
17900,187000,2014,19
25990,33460,2017,16
25950,35605,2017,8
36900,132000,2015,27
18990,15796,2017,4
29990,35045,2017,16
19590,48086,2012,28
27990,68696,2012,28
24990,32329,2018,16
21990,16493,2019,2
31900,109850,2011,27
10995,216524,2007,25
10200,98666,2007,9
15495,236548,2012,25
27495,86107,2017,3
2900,150000,2007,0
13000,18000,2008,8
20590,48250,2017,28
3000,128542,2010,13
18000,50000,1987,3
20590,26808,2016,16
169950,10373,2016,5
30590,10740,2020,1
15995,92908,2015,7
29995,79235,2019,28
7900,28800,1979,27
53000,160322,2006,3
5500,121000,1994,25
21990,53810,2017,28
27590,53525,2017,18
13750,74045,2017,7
19590,10397,2016,17
20590,74877,2014,27
10500,99000,2009,9
36590,3137,2020,14
20995,137701,2011,23
38875,100403,2012,28
37875,88671,2017,28
25995,151681,2015,7
31995,66738,2014,18
23500,64940,2007,3
13999,113777,2014,9
18990,14255,2018,2
18500,95994,2018,7
8500,147971,2007,25
18000,152661,2013,9
29000,77124,2005,28
16499,84232,2019,7
11900,99999,1979,9
6500,72000,1964,19
21000,49457,2019,28
14950,138014,2013,9
43000,38000,2017,4
37590,61163,2015,12
24990,30075,2017,16
27900,44920,2016,12
38990,49739,2017,16
17995,102419,2016,7
25000,69000,2014,3
5500,185550,2012,13
21000,148399,2015,23
29900,115861,2013,27
36590,4583,2018,14
2350,186000,1998,0
14500,118008,2013,9
5900,100000,2016,25
21500,402856,2013,25
10977,110574,2011,19
27590,1309,2020,5
11900,136919,2012,19
19500,71871,2017,27
17590,21036,2017,16
18499,209963,2014,19
79950,39900,2019,17
16990,163199,2014,9
12500,118062,2015,9
8995,130000,2014,25
24699,11478,2019,17
48500,53500,2015,29
19999,195000,2002,9
15600,142101,2010,9
10795,100837,2007,9
10500,155000,1996,25
5500,163783,2009,13
45989,26886,2017,21
44402,3764,2020,14
6000,1234,1985,15
6200,167764,2006,13
16900,93605,2016,7
15999,98213,2009,23
18500,78635,2015,22
12995,149087,2013,19
26900,110309,2015,22
28950,52474,2016,12
34900,80265,2016,28
9900,164572,2011,25
4500,186359,2013,13
24500,32059,2014,16
31990,30390,2018,29
28590,23252,2020,4
21799,62370,2016,3
27990,44301,2014,8
18500,101366,2015,7
4000,158514,2013,13
4000,147214,2015,13
30990,2308,2020,14
4000,44234,2017,19
2300,191532,1988,0
34990,13188,2020,26
31990,15272,2019,17
4000,200202,2014,13
4000,153889,2013,13
4500,50280,2015,19
4300,174973,2013,13
4500,245538,2010,13
4000,191892,2009,13
6200,252000,2006,13
3500,143581,2010,13
1500,76644,2014,0
18200,39867,2014,18
25988,213811,2017,9
23650,144059,2014,23
3500,86306,2004,13
3500,105852,2015,13
3000,123081,2017,13
800,226980,2004,0
3000,280558,2004,0
3000,165844,2013,0
2500,189375,2009,0
13500,102144,2016,9
2500,152124,2013,0
2500,188028,2009,0
2000,151873,2007,0
2000,153602,2011,0
17995,149533,2015,9
5900,319263,2005,13
2000,175017,2007,0
10800,69878,2016,23
5900,192015,2011,13
8500,132000,2004,25
5900,151542,2003,13
9500,89000,2012,9
15900,101507,2013,23
12500,118649,2012,9
12188,31347,2019,28
9988,133937,2018,19
9995,125238,2014,19
12495,78821,2014,23
15995,70025,2017,22
14795,108794,2016,23
11875,111585,2014,9
23995,14447,2014,21
23995,125962,2014,7
23995,14447,2014,21
16498,55915,2017,27
22998,4729,2018,11
7800,155000,2005,25
2900,160000,2003,0
16200,118000,2010,23
22998,116358,2012,7
24498,29954,2017,16
31990,62000,2015,18
2300,240000,1998,0
15000,114000,2013,9
22997,75894,2018,3
41997,35213,2018,4
54997,74388,2018,8
12999,57428,2018,22
7750,145599,2008,25
5300,126000,2007,13
26900,62069,2016,28
7900,148470,2009,25
7999,122810,2012,25
17900,110071,2016,23
13500,119606,2014,9
3200,202050,2002,0
23900,107670,2015,22
35000,40650,2011,16
6500,198000,2004,13
18400,159936,2012,9
38900,175711,2015,22
3800,175000,2009,13
12500,56000,2015,22
5000,170000,1993,13
24500,112000,2009,22
16900,175000,2011,19
27900,121000,2014,22
18800,186000,2013,19
23900,159000,2015,23
15900,158000,2012,19
11111,111111,1969,19
11500,136874,2009,19
21950,88707,2016,22
57950,26645,2018,17
10500,52000,2012,7
1900,261953,2002,0
23950,65959,2015,3
30990,24138,2018,2
23590,21232,2017,4
24990,29732,2019,16
30990,51605,2016,12
28990,12514,2018,26
23590,33000,2016,8
25590,22592,2018,4
34990,37509,2018,29
24990,12928,2018,17
22590,20346,2015,4
37590,1937,2020,5
28590,6958,2017,11
30990,34940,2016,16
4500,290000,2004,0
8200,119000,2007,25
114950,2355,2021,5
6200,154345,2005,13
38990,24235,2018,21
35990,40831,2018,16
25990,11149,2019,26
36990,38094,2017,29
23590,37091,2017,8
28590,6249,2020,11
11800,45000,2014,27
16700,119878,2014,23
46950,38748,2017,4
58989,23906,2015,26
3000,194887,2008,0
26574,90616,2013,27
10500,160500,2006,25
1500,210000,2006,0
33990,5329,2020,14
29990,25009,2018,4
26590,30604,2019,16
47950,31781,2019,21
6500,217890,2012,13
14500,79000,2008,7
154950,5434,2017,5
28000,76000,2017,28
18590,22138,2018,16
22990,37367,2015,12
29990,17302,2016,21
9500,20000,1970,18
184950,9715,2019,5
22900,68228,2013,3
59900,6090,2019,14
31850,211013,2015,23
43500,75373,2017,12
11999,96400,2013,9
22990,33960,2017,8
21990,24858,2018,16
29990,15471,2019,17
29950,86096,2011,3
5000,140000,2015,13
3600,119800,2001,13
29990,21053,2018,2
28990,41267,2018,8
3000,379,2013,6
24990,18134,2014,2
15500,62000,1979,27
13500,111149,2015,9
49988,35910,2020,2
16988,70056,2018,22
12500,129000,2014,19
9995,135787,2013,19
19995,45337,2017,18
3995,231087,2005,0
12995,70543,2016,7
16995,87247,2016,7
8995,112828,2014,19
8275,107860,2014,19
11375,170118,2013,25
27675,52891,2018,18
72950,11235,2020,14
3200,242000,2005,0
9700,89200,2008,9
27997,51656,2017,12
16997,63400,2016,27
15997,86204,2014,7
23997,39439,2020,12
5500,88464,2012,25
3000,1753,1956,6
2950,178300,2005,0
2300,174552,1983,0
6250,184440,2006,13
11950,162000,1987,19
6300,97817,2005,25
14300,207099,2005,25
8500,170000,2015,25
12900,55624,2019,22
26400,57141,2017,18
19999,81400,2015,22
14999,89822,2012,23
15999,74500,2013,22
5500,80000,1958,25
9999,86304,2011,9
6999,168349,2013,13
17000,103000,1979,23
15000,182000,1993,19
6999,190473,2003,13
6500,113731,2013,25
2500,27101,2015,19
14445,123201,2013,9
5900,111179,2015,25
3900,27580,2018,23
6900,26988,2019,27
5900,38126,2018,23
2900,90565,2015,13
4200,44524,2018,19
33590,57923,2014,12
18990,6395,2020,1
22590,99554,2012,22
11700,117808,2010,19
15990,48195,2017,3
25990,15575,2014,21
29990,24230,2016,4
5895,129055,2006,25
21990,2515,2020,14
19990,6054,2017,1
24990,31547,2018,16
4850,113000,2002,13
15850,134295,2012,9
13990,124169,2011,9
13900,97347,2011,23
19990,27341,2017,8
24995,64940,2007,28
26950,45326,2015,12
28990,20046,2019,2
38990,72410,2016,12
6700,186000,2014,13
2500,150000,2005,0
1800,190000,2002,0
13999,126106,2014,9
17999,68803,2014,27
5500,290000,2004,13
23900,176793,2014,23
42950,18109,2019,26
14750,73757,2009,7
17900,46009,2017,28
15990,34439,2016,18
23500,30819,2020,16
14500,118490,2014,9
32990,67498,2015,18
16990,50811,2015,3
32990,3991,2019,14
33590,55251,2014,12
31990,17369,2018,17
24990,94891,2013,27
154950,8301,2017,5
13200,84531,2013,23
2400,188000,2003,0
2850,167000,2004,0
31900,140000,2016,22
8500,122000,2005,25
19800,132000,2012,23
18800,160000,2013,9
19900,175000,2015,9
5200,220000,2008,13
31900,98000,2017,3
17500,94261,2017,7
14885,60752,2015,22
57950,24222,2018,26
21995,154019,2013,23
13500,109816,2015,9
7400,170000,2009,13
22900,68783,2016,3
3000,244000,2004,0
33995,104743,2019,3
3000,242000,2007,0
28000,32286,2017,16
16132,128000,2006,9
1800,151624,1995,0
13675,87444,2012,23
33675,81900,2016,28
47375,7664,2020,14
38875,64231,2016,12
44875,5641,2020,14
27875,141758,2015,7
14975,99990,2014,23
7875,219649,2011,13
9975,131099,2007,19
56875,7818,2020,14
15275,96692,2015,23
15900,84330,2017,7
17500,44288,2018,28
44950,44450,2015,29
18000,121000,1985,23
20895,182903,2014,9
6000,144460,2014,13
14800,93000,2015,23
26989,66224,2013,28
8999,135154,2009,25
12495,71634,2016,7
12290,99665,2017,9
10500,167000,2006,25
145900,15450,2017,14
35395,16825,2020,17
18500,180000,2010,9
19999,136357,2011,23
14500,103416,2013,23
5999,135413,2011,13
1000,200000,2009,0
19500,275000,2007,25
26990,71758,2017,28
26990,13663,2019,17
18990,23221,2018,16
23990,15778,2018,21
38590,43872,2016,16
12999,102837,2017,9
21990,4988,2018,11
18990,9234,2016,17
19990,29254,2017,8
8500,93292,2013,19
61950,33967,2017,17
1000,159000,1998,0
16990,17631,2016,29
20990,12232,2018,21
36990,31161,2019,4
10997,58729,2017,7
15997,86204,2014,7
21997,98904,2016,22
26899,112219,2012,22
12997,86705,2016,23
47997,9187,2020,11
20997,76058,2010,27
30997,18893,2017,21
32997,143504,2008,22
18997,59797,2008,3
14475,142842,2011,19
12997,59161,2017,22
22997,75894,2018,3
8950,221000,1996,13
7990,133651,2004,25
15500,106637,2014,23
26000,4190,2016,14
21270,201022,2013,9
