8552,118425,2013,25
3385,186187,2010,0
14694,92221,2018,23
5924,98532,2009,25
2900,136000,1999,13
25000,110000,2000,22
9981,106700,2014,19
42900,47564,1955,29
5954,87332,2003,25
6995,200878,2009,13
11995,132785,2013,19
5495,145506,2015,13
4495,167100,2011,13
4995,131018,2010,13
15995,1,2008,5
5495,68025,2008,19
6995,164231,2014,13
17990,21838,2019,16
8632,216032,2008,13
11995,161918,2013,19
4995,181187,2012,13
28990,5736,2019,11
5500,110000,2009,25
3425,248740,2005,0
33590,45003,2018,8
7327,152967,2013,25
35590,23238,2014,21
13679,93218,2015,23
14349,65568,2013,22
47990,9064,2020,11
21850,50025,2018,28
20950,47952,2018,28
20590,43470,2015,18
7600,105000,2005,25
12681,180000,2007,25
12000,1,1930,5
20000,124000,2002,23
12999,168000,2013,19
39803,105546,2018,28
9838,126821,2012,19
21811,21679,2019,29
3674,217077,2010,0
1500,142287,2001,0
19873,91879,2011,22
4471,125427,2009,13
21495,77452,2017,27
15590,32573,2016,18
4153,174102,2008,13
15990,29652,2016,12
30990,34605,2018,29
14985,209940,1988,25
32990,29322,2017,4
7541,233010,2005,13
12791,89686,2010,23
14990,65203,2016,22
17950,47702,2018,28
26950,61586,2018,28
27590,40762,2016,8
16100,41409,2019,28
22936,50595,2018,18
17500,101200,2015,7
18995,2366,2020,14
16190,86516,2013,7
14685,16753,2017,16
3995,103049,2009,13
3995,142040,2005,13
22641,44943,2019,18
12188,192842,2013,25
28995,105571,2015,27
30451,88585,2015,3
5200,205000,2012,13
9500,75000,1998,9
16871,45584,2019,28
20871,9393,2020,17
21590,36926,2017,12
7399,153553,2012,25
2000,145631,2002,0
18590,20890,2018,29
39990,11717,2019,1
25995,115489,2015,22
8788,70340,2015,9
2000,213596,2005,0
35590,5261,2020,14
1200,167000,2001,0
16625,22650,2020,8
13471,63449,2014,22
40990,54431,2018,16
6300,71000,2013,19
13500,77529,2016,7
37900,27500,2020,2
11450,132299,2016,19
54555,10693,2020,11
28990,16841,2018,21
6500,114000,2004,25
17495,38972,2018,18
11995,101043,2013,9
3864,270252,2005,0
8728,213067,2011,13
7278,80555,2014,19
15995,118288,2014,23
1500,152000,1995,0
14785,96334,2013,23
12590,91825,2013,23
22590,4106,2020,11
8353,204630,2009,13
18500,55000,1978,3
11849,58971,2013,7
35590,28162,2018,2
19702,99805,2013,7
11304,129342,2012,19
33590,14318,2017,26
30990,27205,2018,4
38590,1372,2020,5
3862,216178,2008,0
3248,182671,2007,0
9000,144926,2016,25
21246,64182,2017,3
4254,230739,2011,13
9926,125475,2011,19
19704,78179,2015,27
40990,53263,2014,16
16590,82584,2014,7
5831,222884,2004,13
12825,130412,2016,19
12287,104056,2016,9
23990,62050,2015,28
33990,11087,2017,1
25995,105100,2014,22
10820,92319,2013,9
4800,154000,2011,13
6995,201000,2013,13
26990,34039,2017,16
36590,60476,2017,12
15900,37274,2019,28
8500,152820,2013,25
10540,130913,2014,19
18995,108428,2011,7
33500,15000,2019,26
7266,138161,2009,25
22195,123339,2015,7
4495,166191,2009,13
25995,124217,2017,22
7995,127544,2016,25
14410,65481,2013,22
6495,163784,2008,13
5995,112107,2014,25
9995,146198,2011,25
4995,154687,2010,13
3495,142701,2008,13
7495,203257,2013,13
7495,217885,2011,13
15160,88785,2015,7
3900,150000,2011,13
16495,75289,2015,22
10951,57048,2013,7
41990,561,2020,5
45990,9857,2019,11
19788,86410,2015,22
3900,150000,2008,13
10614,71435,2015,23
23590,24957,2018,29
20900,96000,2015,22
25990,79393,2016,3
9838,103917,2015,19
3471,192605,2004,0
38590,32086,2012,4
15950,55396,2016,27
13525,94413,2014,23
29990,26965,2017,4
19177,112821,2015,7
11760,43031,2012,27
19389,105941,2013,7
5711,184192,2007,13
4779,129746,2007,13
12839,230990,2010,25
14590,80465,2012,7
19990,11103,2020,17
14694,92221,2018,23
26990,40529,2017,8
78995,1800,2020,5
25990,29170,2017,29
30990,25786,2019,4
9907,106700,2014,19
3915,209256,2008,13
27291,118154,2016,22
15800,56000,2000,27
31990,622,2020,5
34990,12666,2020,26
27450,28664,2019,29
18555,41771,2019,18
26629,56053,2018,18
14990,77726,2015,7
2000,230000,2007,0
21001,52040,2013,28
14421,110284,2016,9
6931,112098,2010,25
28798,67331,2016,28
3900,150000,2011,13
14966,135680,2013,9
6700,86000,2010,19
27841,34591,2017,16
12486,156171,2014,19
19871,36682,2019,12
21321,1203,2020,5
24768,120242,2016,7
15990,42060,2018,28
46990,28834,2014,21
39995,13078,2019,1
41590,44925,2019,29
15590,51500,2018,3
20995,3097,2019,14
13092,91471,2017,23
10749,161293,2010,25
18995,43406,2017,18
27271,54265,2013,18
8632,216032,2008,13
38590,28556,2019,2
6900,205,1984,15
43990,17352,2019,26
7327,152967,2013,25
25671,84279,2015,3
30990,51086,2011,12
9700,139000,2004,25
26950,21285,2019,2
18980,33986,2016,12
13750,76878,2016,7
40990,12272,2020,1
7373,100098,2014,19
3500,90000,1984,13
7995,140167,2011,25
13871,54361,2014,27
25939,93009,2015,27
28841,38906,2015,8
11271,124001,2014,19
