16995,48667,2018,3
12750,106457,2015,9
11495,93655,2012,9
20795,33190,2018,12
2700,145000,2003,0
15995,66439,2016,22
15495,63942,2017,22
17595,72366,2015,22
10795,88186,2013,9
19995,25130,2018,16
13195,64500,2012,7
17250,72000,2011,22
16900,7384,2018,26
28500,27300,2017,29
13900,74000,2015,7
14500,101000,2015,23
18990,28493,2013,8
1500,172000,2001,0
9995,86722,2014,9
39990,32076,2018,4
21590,54372,2013,28
14995,81404,2016,7
14595,36980,2017,28
24995,20309,2019,4
15895,67507,2016,22
15590,65971,2016,22
29990,4936,2019,14
15595,37646,2016,28
26590,24667,2017,4
11000,57000,2013,7
17590,42132,2018,28
20590,20983,2018,29
16995,65454,2016,27
16995,52393,2017,3
11495,78272,2014,23
17990,54395,2013,3
18995,38023,2013,18
26990,9410,2018,1
5999,147000,2012,13
8999,95340,2013,19
39990,3432,2020,14
18590,33981,2016,12
2500,180000,2005,0
18995,123000,2010,23
10995,77000,2011,23
18995,119839,2010,23
10995,121300,2005,19
19995,115876,2011,7
14200,67143,2016,22
13995,133217,2003,9
43990,24024,2017,17
17590,46095,2017,28
9995,146624,2003,25
17995,122124,2001,23
23995,126372,2012,7
49990,22118,2018,26
33590,30814,2018,4
8995,115741,2011,19
1200,108000,2007,0
14995,148640,2010,19
16995,136000,2006,9
10995,123100,2011,19
16224,128400,2010,9
15877,121158,2000,9
7995,94061,2001,19
13995,147900,2007,19
14995,69949,2006,22
12000,95500,1997,9
14595,111017,2006,9
10995,74239,2009,23
13995,93715,2003,23
14995,167662,2011,19
18995,127773,2012,23
21900,115315,2010,7
20590,43470,2015,18
27990,27935,2017,29
13300,74000,2015,7
8900,96900,2010,19
5100,106000,2001,25
3000,157700,2008,0
2800,31000,1977,19
13995,74795,2017,7
6695,89638,2011,19
18000,170000,2012,9
16000,34000,1978,18
21495,50800,2015,28
26995,53000,2018,18
14995,41000,2015,28
15495,22500,2018,8
7995,119900,2011,25
7500,76500,2013,19
2278,104733,2010,0
4800,160000,2004,13
15900,53420,2015,27
5695,117350,2009,25
6900,135000,2014,25
15990,29652,2016,12
